Id	hcIdx	BaseId	NextInClass	TransLvl	NameStr	MonStatsEx	MonProp	MonType	AI	DescStr	Code	enabled	rangedtype	placespawn	spawn	spawnx	spawny	spawnmode	minion1	minion2	SetBoss	BossXfer	PartyMin	PartyMax	MinGrp	MaxGrp	sparsePopulate	Velocity	Run	Rarity	Level	Level(N)	Level(H)	MonSound	UMonSound	threat	aidel	aidel(N)	aidel(H)	aidist	aidist(N)	aidist(H)	aip1	aip1(N)	aip1(H)	aip2	aip2(N)	aip2(H)	aip3	aip3(N)	aip3(H)	aip4	aip4(N)	aip4(H)	aip5	aip5(N)	aip5(H)	aip6	aip6(N)	aip6(H)	aip7	aip7(N)	aip7(H)	aip8	aip8(N)	aip8(H)	MissA1	MissA2	MissS1	MissS2	MissS3	MissS4	MissC	MissSQ	Align	isSpawn	isMelee	npc	interact	inventory	inTown	lUndead	hUndead	demon	flying	opendoors	boss	primeevil	killable	switchai	noAura	nomultishot	neverCount	petIgnore	deathDmg	genericSpawn	zoo	SendSkills	Skill1	Sk1mode	Sk1lvl	Skill2	Sk2mode	Sk2lvl	Skill3	Sk3mode	Sk3lvl	Skill4	Sk4mode	Sk4lvl	Skill5	Sk5mode	Sk5lvl	Skill6	Sk6mode	Sk6lvl	Skill7	Sk7mode	Sk7lvl	Skill8	Sk8mode	Sk8lvl	Drain	Drain(N)	Drain(H)	coldeffect	coldeffect(N)	coldeffect(H)	ResDm	ResMa	ResFi	ResLi	ResCo	ResPo	ResDm(N)	ResMa(N)	ResFi(N)	ResLi(N)	ResCo(N)	ResPo(N)	ResDm(H)	ResMa(H)	ResFi(H)	ResLi(H)	ResCo(H)	ResPo(H)	DamageRegen	SkillDamage	noRatio	NoShldBlock	ToBlock	ToBlock(N)	ToBlock(H)	Crit	minHP	maxHP	AC	Exp	A1MinD	A1MaxD	A1TH	A2MinD	A2MaxD	A2TH	S1MinD	S1MaxD	S1TH	MinHP(N)	MaxHP(N)	AC(N)	Exp(N)	A1MinD(N)	A1MaxD(N)	A1TH(N)	A2MinD(N)	A2MaxD(N)	A2TH(N)	S1MinD(N)	S1MaxD(N)	S1TH(N)	MinHP(H)	MaxHP(H)	AC(H)	Exp(H)	A1MinD(H)	A1MaxD(H)	A1TH(H)	A2MinD(H)	A2MaxD(H)	A2TH(H)	S1MinD(H)	S1MaxD(H)	S1TH(H)	El1Mode	El1Type	El1Pct	El1MinD	El1MaxD	El1Dur	El1Pct(N)	El1MinD(N)	El1MaxD(N)	El1Dur(N)	El1Pct(H)	El1MinD(H)	El1MaxD(H)	El1Dur(H)	El2Mode	El2Type	El2Pct	El2MinD	El2MaxD	El2Dur	El2Pct(N)	El2MinD(N)	El2MaxD(N)	El2Dur(N)	El2Pct(H)	El2MinD(H)	El2MaxD(H)	El2Dur(H)	El3Mode	El3Type	El3Pct	El3MinD	El3MaxD	El3Dur	El3Pct(N)	El3MinD(N)	El3MaxD(N)	El3Dur(N)	El3Pct(H)	El3MinD(H)	El3MaxD(H)	El3Dur(H)	TreasureClass1	TreasureClass2	TreasureClass3	TreasureClass4	TreasureClass1(N)	TreasureClass2(N)	TreasureClass3(N)	TreasureClass4(N)	TreasureClass1(H)	TreasureClass2(H)	TreasureClass3(H)	TreasureClass4(H)	TCQuestId	TCQuestCP	SplEndDeath	SplGetModeChart	SplEndGeneric	SplClientEnd	*eol
heartofwolverine	423	spiritofbarbs	oaksage	1	Heart of Wolverine	heartofwolverine			Totem		x3	1													1	1		8	8	0	0	0	0	druidspirit	druidspirit	8	15	15	15				20	20	20	30	30	30	30	30	30	20	20	20	0	0	0																		1	1					1				1				1	1			1																																	-50	-50	-50	100	25	25	25	25	40	0	7	7	7	18	70	0	35	35	35	35	140	3		1		0	0	0		2598	2921	185	0	384	432	0	0	0	0				3897	4382	185	0	576	648	0	0	0	0				7274	8179	185	0	1075	1210	0	0	0	0																																																																0
oaksage	424	spiritofbarbs		2	Oak Sage	oaksage			Totem		xw	1													1	1		8	8	0	0	0	0	druidspirit	druidspirit	8	15	15	15				20	20	20	30	30	30	30	30	30	20	20	20	0	0	0																		1	1					1				1				1	1			1																																	-50	-50	-50	100	25	25	25	25	40	0	7	7	7	18	70	0	35	35	35	35	140	3		1		0	0	0		1136	1299	74	0	168	192	0	0	0	0				1704	1949	74	0	252	288	0	0	0	0				3181	3637	74	0	470	538	0	0	0	0																																																																0
plaguepoppy	425	plaguepoppy		0	Druid Plague Poppy	plaguepoppy			Vines		k9	1													1	1		10	10	0	0	0	0				15	15	15				100	100	100	20	20	20	25	25	25	10	10	10	35	35	35																		1	1	1				1								1				1						Vine Attack	S1	1																									-50	-50	-50						0	0	0	0	0	0	0	0	0	0	0	0	0	3		1		0	0	0		527	729	38	0	126	174	0	0	0	0				791	1094	38	0	189	261	0	0	0	0				1476	2041	38	0	353	487	0	0	0	0																																																																0
cycleoflife	426	cycleoflife		0	Druid Cycle of Life	cycleoflife			CycleOfLife		k9	1													1	1		10	10	0	0	0	0				15	15	15				50	50	50	20	20	20	25	25	25	10	10	10	35	35	35																		1	1	1				1								1				1						CorpseCycler	S1	1																									-50	-50	-50						0	0	0	0	0	0	0	0	0	0	0	0	0	3		1		0	0	0	5	1623	2231	138	0	240	330	0	0	0	0				2435	3347	138	0	360	495	0	0	0	0				4544	6247	138	0	672	924	0	0	0	0																																																																0
vinecreature	427	vinecreature		0	Vine Creature	vinecreature			CycleOfLife		k9	1													1	1		10	10	0	0	0	0				15	15	15				50	50	50	20	20	20	25	25	25	10	10	10	35	35	35																		1	1	1				1								1				1						VineCycler	S1	1																									-50	-50	-50						0	0	0	0	0	0	0	0	0	0	0	0	0	3		1		0	0	0	5	2801	3893	248	0	414	576	0	0	0	0				4202	5840	248	0	621	864	0	0	0	0				7843	10900	248	0	1159	1613	0	0	0	0																																																																0
druidbear	428	druidbear		0	Druid Bear	druidbear			DruidBear		b7	1													1	1		7	13	0	0	0	0	bear	bear	11	15	15	15				15	15	15	40	40	40	50	50	50	0	0	0	0	0	0																		1	1					1					1			1	1			1						BearSmite	seq_bearsmite	1																						100	100	100	-50	-50	-50						0	0	0	0	0	0	0	0	0	0	0	0	0	5	Summon Grizzly	1		0	0	0	5	6935	10406	368	0	1650	2250	1200	0	0	0				10403	15609	368	0	2475	3375	1800	0	0	0				19418	29137	368	0	4620	6300	2400	0	0	0																																																																0
eagle	429	eagle		0	Eagle	eagle			Idle		eg	1													1	1		8	8	0	0	0	0	foulcrow	foulcrow		15	15	15																																				1	1					1				1				1	1																																	100	100	100	-50	-50	-50						0	0	0	0	0	0	0	0	0	0	0	0	0	2		1		72	144	288	5	729	1178	143	0	108	174	372	0	0	0				1094	1767	153	0	162	261	828	0	0	0				2041	3298	165	0	302	487	1464	0	0	0																																																																0
wolf	430	wolf		0	Wolf	wolf			NecroPet		40	1													1	1		8	8	0	0	0	0	werewolf	werewolf	14	15	15	15																																				1	1					1								1	1																																	100	100	100	-50	-50	-50						0	0	0	0	0	0	0	0	0	0	0	0	0	2		1		12	24	48	5	324	507	56	0	48	75	56	4	18	84				486	761	60	0	72	113	120	6	27	120				907	1420	65	0	134	210	216	8	36	216																																																																0
bear	431	bear		0	Bear	bear			NecroPet		TG	1													1	1		8	8	0	0	0	0	werebear	werebear	14	15	15	15																																				1	1					1								1	1																																	100	100	100	-50	-50	-50						0	0	0	0	0	0	0	0	0	0	0	0	0	2		1		0	0	0		242	386	45	0	36	57	112	0	0	0				363	579	50	0	54	86	240	0	0	0				678	1081	53	0	101	160	424	0	0	0																																																																0
barricadedoor1	432	barricadedoor1	barricadedoor2	0	Barricade Door	barricadedoor1			Idle		AJ	1													1	1		0	0	0	100	127	241	barricadedoor	barricadedoor	6	15	15	15																																					1													1				1																																								50	400	14	0	0	0	46	700	70	0	0	0	92	1400					0	0	0		1926	3081	132	0	285	456	0	0	0	0				2889	4622	53	0	428	684	0	0	0	0				5393	8627	53	0	798	1277	0	0	0	0																																																																0
barricadedoor2	433	barricadedoor1		1	Barricade Door	barricadedoor2			Idle		AG	1													1	1		0	0	0	100	127	241	barricadedoor	barricadedoor	6	15	15	15																																					1													1				1																																								50	400	14	0	0	0	46	700	70	0	0	0	92	1400					0	0	0		1926	3081	132	0	285	456	0	0	0	0				2889	4622	53	0	428	684	0	0	0	0				5393	8627	53	0	798	1277	0	0	0	0																																																																0
prisondoor	434	prisondoor		0	Prison Door	prisondoor			Idle		2Q	1													1	1		0	0	0	100	127	241			6	15	15	15																																					1													1				1																																				25	25	25	25	25	400	7	7	7	7	46	700	35	35	35	35	92	1400					0	0	0		995	1926	132	0	147	285	0	0	0	0				1493	2889	45	0	221	428	0	0	0	0				2786	5393	45	0	412	798	0	0	0	0																																																																0
barricadetower	435	barricadetower		0	Barricade Tower	barricadetower		construct	SiegeTower		ac	1													1	1		0	0	0	58	127	241	guardtower	guardtower	6	15	15	15				40	40	40																															1													1																																												50	400	21	0	31	0	46	700	105	0	154	0	92	1400					0	0	0		7808	11681	132	0	1155	1728	0	0	0	0				11712	17522	53	0	1733	2592	0	0	0	0				21862	32707	53	0	3234	4838	0	0	0	0																																																												2				0
reanimatedhorde1	436	reanimatedhorde1	reanimatedhorde2	0	RotWalker	reanimatedhorde1		zombie	ReanimatedHorde		re	1													1	3		1	7	2	119	221	292	reanimatedhorde	reanimatedhorde	10	15	14	13				30	45	55	30	25	20	10	11	12	20	25	30	20	25	25	65	65	65	25	22	19	30	30	30										1	1					1							1	1									Self-resurrect	S1	1	Charge	seq_reanimatedcharge	1																			100	75	66	-50	-33	-25						28	14	0	0	9	91	49	70	0	0	46	182	98	2				68	135	270	5	2333	3467	161	335	345	513	556	62	258	558				3500	5201	105	335	518	770	810	93	387	600				6532	9708	105	605	966	1436	1080	124	516	800																																														Act 5 H2H A	Act 5 Champ A	Act 5 Unique A		Act 5 (N) H2H A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) H2H A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
reanimatedhorde2	437	reanimatedhorde1	reanimatedhorde3	1	ReanimatedHorde	reanimatedhorde2		zombie	ReanimatedHorde		re	1													1	3		1	7	2	127	224	295	reanimatedhorde	reanimatedhorde	10	15	14	13				40	55	65	40	25	20	10	11	13	25	30	35	25	25	25	65	65	65	25	22	19	30	30	30										1	1					1							1	1							1		Self-resurrect	S1	1	Charge	seq_reanimatedcharge	1																			100	75	66	-50	-33	-25						32	14	0	0	9	105	56	70	0	0	46	210	112	2				71	141	282	5	2313	3467	161	354	342	513	552	68	258	558				3470	5201	105	335	513	770	810	102	387	600				6476	9708	105	605	958	1436	1080	136	516	800																																														Act 5 H2H B	Act 5 Champ A	Act 5 Unique A		Act 5 (N) H2H B	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) H2H B	Act 5 (H) Champ B	Act 5 (H) Unique B								0
reanimatedhorde3	438	reanimatedhorde1	reanimatedhorde4	2	ProwlingDead	reanimatedhorde3		zombie	ReanimatedHorde		re	1													1	3		3	7	2	135	229	299	reanimatedhorde	reanimatedhorde	10	15	14	13				50	65	70	50	20	15	10	11	13	25	35	40	25	25	25	65	65	65	25	22	19	30	30	30										1	1					1							1	1							1		Self-resurrect	S1	1	Charge	seq_reanimatedcharge	1																			100	75	66	-50	-33	-25						36	14	0	0	9	119	63	70	0	0	46	238	126	2				75	150	300	5	2313	3467	161	374	342	513	556	64	261	558				3470	5201	105	335	513	770	810	96	392	600				6476	9708	105	605	958	1436	1080	128	522	800																																														Act 5 H2H B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) H2H B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) H2H B	Act 5 (H) Champ B	Act 5 (H) Unique B								0
reanimatedhorde4	439	reanimatedhorde1	reanimatedhorde5	3	UnholyCorpse	reanimatedhorde4		zombie	ReanimatedHorde		re	1													1	3		3	7	2	153	232	302	reanimatedhorde	reanimatedhorde	10	15	14	13				60	70	80	60	20	15	10	12	13	30	40	40	30	30	30	65	65	65	25	22	19	30	30	30										1	1					1							1	1							1		Self-resurrect	S1	1	Charge	seq_reanimatedcharge	1																			100	75	66	-50	-33	-25	20		50			40	14	0	14	9	35	70	70	0	70	46	70	140	2				75	150	300	5	2313	3467	161	430	342	513	552	66	267	558				3470	5201	105	335	513	770	810	99	401	600				6476	9708	105	605	958	1436	1080	132	534	800																																														Act 5 H2H C	Act 5 Champ C	Act 5 Unique C		Act 5 (N) H2H C	Act 5 (N) Champ C	Act 5 (N) Unique C		Act 5 (H) H2H C	Act 5 (H) Champ C	Act 5 (H) Unique C								0
reanimatedhorde5	440	reanimatedhorde1	reanimatedhorde6	4	DefiledWarrior	reanimatedhorde5		zombie	ReanimatedHorde		re	1													1	3		4	7	2	161	238	306	reanimatedhorde	reanimatedhorde	10	15	14	13				70	80	85	70	70	70	10	12	14	35	45	45	35	35	35	65	65	65	25	22	19	30	30	30										1	1					1							1	1							1		Self-resurrect	S1	1	Charge	seq_reanimatedcharge	1																			100	75	66	-50	-33	-25		50				40	14	14	0	9	35	70	70	70	0	46	70	140	2				75	150	300	5	2313	3447	161	453	342	510	552	70	267	558				3470	5171	105	335	513	765	810	105	401	600				6476	9652	105	605	958	1428	1080	140	534	800																																														Act 5 H2H C	Act 5 Champ C	Act 5 Unique C		Act 5 (N) H2H C	Act 5 (N) Champ C	Act 5 (N) Unique C		Act 5 (H) H2H C	Act 5 (H) Champ C	Act 5 (H) Unique C								0
siegebeast1	441	siegebeast1	siegebeast2	0	Siege Beast	siegebeast1		siegebeast	SiegeBeast		ox	1							imp1		1		3	4	1	1		4	10	1	142	214	292	siegebeast	siegebeast	10	15	14	13				25	25	25	50	60	65	1	2	3	15	15	15	1	2	3	50	50	50	100	100	100													1	1												1	1					1				Siege Beast Stomp	A2	1	Charge	seq_siegebeastcharge	1																			100	100	100	-50	-40	-33						0	14	0	31	9	35	0	70	0	154	46	70	0	2				75	150	300	5	7688	7688	132	752	1137	1137	1004	0	0	0				11532	11532	135	831	1706	1706	1020	0	0	0				21526	21526	135	1498	3184	3184	1360	0	0	0																																														Act 5 H2H C	Act 5 Champ C	Act 5 Unique C		Act 5 (N) H2H C	Act 5 (N) Champ C	Act 5 (N) Unique C		Act 5 (H) H2H A	Act 5 (H) Champ A	Act 5 (H) Unique A				1				0
siegebeast2	442	siegebeast1	siegebeast3	1	CrushBiest	siegebeast2		siegebeast	SiegeBeast		ox	1							imp2		1		3	4	1	1		4	11	1	146	218	292	siegebeast	siegebeast	10	15	14	13				25	25	25	50	65	70	1	2	4	15	15	15	1	2	4	50	50	50	100	100	100													1	1												1	1					1				Siege Beast Stomp	A2	2	Charge	seq_siegebeastcharge	2																			100	100	100	-50	-40	-33						0	14	0	34	9	35	0	70	0	168	46	70	0	2				75	150	300	5	7688	7688	132	773	1137	1137	1004	0	0	0				11532	11532	135	831	1706	1706	1020	0	0	0				21526	21526	135	1498	3184	3184	1360	0	0	0																																														Act 5 H2H C	Act 5 Champ C	Act 5 Unique C		Act 5 (N) H2H C	Act 5 (N) Champ C	Act 5 (N) Unique C		Act 5 (H) H2H B	Act 5 (H) Champ B	Act 5 (H) Unique B				1				0
siegebeast3	443	siegebeast1	siegebeast4	2	BloodBringer	siegebeast3		siegebeast	SiegeBeast		ox	1							imp3		1		3	4	1	1		6	13	1	146	218	292	siegebeast	siegebeast	10	15	14	13				25	25	25	50	70	75	1	3	4	15	15	15	1	2	4	50	50	50	100	100	100													1	1												1	1					1				Siege Beast Stomp	A2	3	Charge	seq_siegebeastcharge	3																			100	100	100	-50	-40	-33						0	14	0	21	9	84	0	70	0	105	46	168	0	2				75	150	300	5	7688	7688	132	773	1137	1137	1004	0	0	0				11532	11532	135	831	1706	1706	1020	0	0	0				21526	21526	135	1498	3184	3184	1360	0	0	0																																														Act 5 H2H C	Act 5 Champ C	Act 5 Unique C		Act 5 (N) H2H C	Act 5 (N) Champ C	Act 5 (N) Unique C		Act 5 (H) H2H B	Act 5 (H) Champ B	Act 5 (H) Unique B				1				0
siegebeast4	444	siegebeast1	siegebeast5	3	GoreBearer	siegebeast4		siegebeast	SiegeBeast		ox	1							imp4		1		3	4	1	1		7	14	1	146	229	302	siegebeast	siegebeast	10	15	14	13				25	25	25	50	75	80	1	3	5	15	15	15	1	3	4	50	50	50	100	100	100													1	1												1	1					1				Siege Beast Stomp	A2	4	Charge	seq_siegebeastcharge	5																			100	100	100	-50	-40	-33						0	14	0	21	9	91	0	70	0	105	46	182	0	2				75	150	300	5	7688	7688	132	773	1137	1137	1004	0	0	0				11532	11532	135	831	1706	1706	1020	0	0	0				21526	21526	135	1498	3184	3184	1360	0	0	0																																														Act 5 H2H C	Act 5 Champ C	Act 5 Unique C		Act 5 (N) H2H C	Act 5 (N) Champ C	Act 5 (N) Unique C		Act 5 (H) H2H C	Act 5 (H) Champ C	Act 5 (H) Unique C				1				0
siegebeast5	445	siegebeast1		4	DeamonSteed	siegebeast5		siegebeast	SiegeBeast		ox	1							imp5		1		3	4	1	1		8	15	1	146	232	306	siegebeast	siegebeast	10	15	14	13				25	25	25	50	80	85	1	3	5	15	15	15	1	3	5	50	50	50	100	100	100													1	1												1	1									Siege Beast Stomp	A2	5	Charge	seq_siegebeastcharge	7																			100	100	100	-50	-40	-33						0	14	0	21	9	98	0	70	0	105	46	196	0	2				75	150	300	5	7688	7688	132	773	1137	1137	1004	0	0	0				11532	11532	135	831	1706	1706	1020	0	0	0				21526	21526	135	1498	3184	3184	1360	0	0	0																																														Act 5 H2H C	Act 5 Champ C	Act 5 Unique C		Act 5 (N) H2H C	Act 5 (N) Champ C	Act 5 (N) Unique C		Act 5 (H) H2H C	Act 5 (H) Champ C	Act 5 (H) Unique C				1				0
snowyeti1	446	snowyeti1	snowyeti2	0	SnowYeti1	snowyeti1		snowyeti	Brute		io	1													2	3		7	11	1	153	221	295	brute	brute	10	15	14	13							0	0	0	90	90	94	40	50	50																						1	1												1	1																																	100	100	100	-20	-15	-10	25				85	0	11	0	0	7	105	0	56	0	0	35	210	0	2				75	150	300	5	3854	4602	161	518	570	681	552	90	291	558				5781	6903	128	352	855	1022	570	135	437	510				10791	12886	128	634	1596	1907	760	180	582	680				A1	stun	100	32	48	50	100	75	100	50	100	75	100	50	A2	cold	33				33	33	55	50	33	33	55	75															Act 5 H2H A	Act 5 Champ A	Act 5 Unique A		Act 5 (N) H2H A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) H2H A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
snowyeti2	447	snowyeti1	snowyeti3	1	SnowYeti2	snowyeti2		snowyeti	Brute		io	1													2	3		8	8	1	158	221	299	brute	brute	10	15	14	13							0	0	0	90	91	95	40	40	40																						1	1												1	1																																	100	100	100	-20	-15	-10	25				85	0	11	0	0	7	119	0	56	0	0	35	238	0	2				75	150	300	5	3854	4626	161	535	570	684	552	86	291	558				5781	6939	128	352	855	1026	570	129	437	510				10791	12953	128	634	1596	1915	760	172	582	680				A1	stun	100	46	61	100	100	75	100	100	100	75	100	100	A2	cold	33				33	33	55	50	33	33	55	75															Act 5 H2H B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) H2H B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) H2H B	Act 5 (H) Champ B	Act 5 (H) Unique B								0
snowyeti3	448	snowyeti1	snowyeti4	2	SnowYeti3	snowyeti3		snowyeti	Brute		io	1													2	3		10	10	1	161	224	302	brute	brute	10	15	14	13							0	0	0	90	92	96	40	30	30																						1	1												1	1																																	100	100	100	-15	-10	-5					85	0	11	0	0	7	133	0	56	0	0	35	266	0	2				75	150	300	5	3854	4602	161	548	570	681	552	86	291	558				5781	6903	128	352	855	1022	570	129	437	510				10791	12886	128	634	1596	1907	760	172	582	680				A1	stun	100	61	76	150	100	75	100	150	100	75	100	150																													Act 5 H2H C	Act 5 Champ C	Act 5 Unique C		Act 5 (N) H2H C	Act 5 (N) Champ C	Act 5 (N) Unique C		Act 5 (H) H2H B	Act 5 (H) Champ B	Act 5 (H) Unique B								0
snowyeti4	449	snowyeti1		3	SnowYeti4	snowyeti4		snowyeti	Brute		io	1													2	3		10	10	1	165	229	306	brute	brute	10	15	14	13							0	0	0	90	93	97	40	60	60																						1	1												1	1																																	100	100	100	-15	-10	-5					85	0	11	0	0	7	147	0	56	0	0	35	294	0	2				75	150	300	5	3834	4626	161	563	567	684	552	82	291	552				5751	6939	128	352	851	1026	570	123	437	510				10735	12953	128	634	1588	1915	760	164	582	680				A1	stun	100	74	88	200	100	75	100	200	100	75	100	200																													Act 5 H2H C	Act 5 Champ C	Act 5 Unique C		Act 5 (N) H2H C	Act 5 (N) Champ C	Act 5 (N) Unique C		Act 5 (H) H2H C	Act 5 (H) Champ C	Act 5 (H) Unique C								0
wolfrider1	450	wolfrider1	wolfrider2	0	WolfRider1	wolfrider1			Idle		wr														2	3		1	1	2	0	0	0																																																																																																					0	0	0	0	0	0	0	0	0	0	0	0	0	2				0	0	0		0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0																																														Act 5 H2H A	Act 5 Champ A	Act 5 Unique A		Act 5 (N) H2H A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) H2H A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
wolfrider2	451	wolfrider1	wolfrider3	1	WolfRider2	wolfrider2			Idle		wr														2	3		1	1	2	0	0	0																																																																																																					0	0	0	0	0	0	0	0	0	0	0	0	0	2				0	0	0		0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0																																														Act 5 H2H B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) H2H B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) H2H B	Act 5 (H) Champ B	Act 5 (H) Unique B								0
wolfrider3	452	wolfrider1		2	WolfRider3	wolfrider3			Idle		wr														2	3		1	1	2	0	0	0																																																																																																					0	0	0	0	0	0	0	0	0	0	0	0	0	2				0	0	0		0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0																																														Act 5 H2H C	Act 5 Champ C	Act 5 Unique C		Act 5 (N) H2H C	Act 5 (N) Champ C	Act 5 (N) Unique C		Act 5 (H) H2H C	Act 5 (H) Champ C	Act 5 (H) Unique C								0
minion1	453	minion1	minion2	0	Minionexp	minion1		minion	Minion		xx	1													1	3		10	14	2	119	211	284	minion	minion	10	15	14	13				70	75	80	15	13	10	50	55	60	15	15	15	50	50	50																			1	1												1	1						1																											100	85	75	-50	-40	-33			25		50	10	7	0	18	4	91	11	35	0	92	21	182	21	2				75	150	300	5	3854	4829	152	437	570	714	604	182	333	972				5781	7244	150	256	855	1071	600	273	500	660				10791	13521	150	461	1596	1999	800	364	666	880																																														Act 5 H2H A	Act 5 Champ A	Act 5 Unique A		Act 5 (N) H2H A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) H2H A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
minion2	454	minion1	minion3	2	Slayerexp	minion2		minion	Minion		xx	1													1	3		10	14	2	127	214	292	minion	minion	10	15	14	13				70	75	80	15	13	10	50	55	60	15	15	15	50	45	45																			1	1												1	1						1																											100	85	75	-50	-40	-33						0	7	0	29	4	23	11	35	0	147	21	46	21	2				75	150	300	5	3854	4805	152	462	570	711	604	182	345	978				5781	7208	150	256	855	1067	600	273	518	660				10791	13454	150	461	1596	1991	800	364	690	880																																														Act 5 H2H A	Act 5 Champ A	Act 5 Unique A		Act 5 (N) H2H A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) H2H A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
minion3	455	minion1	minion4	1	IceBoar	minion3		minion	Minion		xx	1													1	3		10	14	2	135	218	288	minion	minion	10	15	14	13				70	75	80	15	13	10	50	55	60	15	15	15	50	40	40																			1	1												1	1						1																											100	85	75	-50	-40	-33						0	7	0	9	4	98	11	35	0	46	21	196	21	2				75	150	300	5	3834	4805	152	488	567	711	604	182	342	972				5751	7208	150	256	851	1067	600	273	513	660				10735	13454	150	461	1588	1991	800	364	684	880																																														Act 5 H2H B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) H2H B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) H2H B	Act 5 (H) Champ B	Act 5 (H) Unique B								0
minion4	456	minion1	minion5	3	FireBoar	minion4		minion	Minion		xx	1													1	3		10	14	2	138	218	292	minion	minion	10	15	14	13				70	75	80	15	13	10	50	55	60	15	15	15	50	35	35																			1	1												1	1						1																											100	85	75	-50	-40	-33						0	7	0	31	4	23	11	35	0	154	21	46	21	2				75	150	300	5	3854	4805	152	501	570	711	604	174	342	984				5781	7208	150	256	855	1067	600	261	513	660				10791	13454	150	461	1596	1991	800	348	684	880																																														Act 5 H2H B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) H2H B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) H2H B	Act 5 (H) Champ B	Act 5 (H) Unique B								0
minion5	457	minion1	minion6	4	HellSpawn	minion5		minion	Minion		xx	1													1	3		10	14	2	142	224	292	minion	minion	10	15	14	13				70	75	80	15	13	10	50	55	60	15	15	15	50	60	60																			1	1							1					1	1						1																											100	85	75	-50	-40	-33						0	9	0	32	4	23	11	46	0	161	21	46	21	2				75	150	300	5	3854	4805	152	517	570	711	604	184	342	978				5781	7208	150	256	855	1067	600	276	513	660				10791	13454	150	461	1596	1991	800	368	684	880																																														Act 5 H2H C	Act 5 Champ C	Act 5 Unique C		Act 5 (N) H2H C	Act 5 (N) Champ C	Act 5 (N) Unique C		Act 5 (H) H2H B	Act 5 (H) Champ B	Act 5 (H) Unique B								0
minion6	458	minion1	minion7	5	IceSpawn	minion6		minion	Minion		xx	1													1	3		10	14	2	153	232	292	minion	minion	10	15	14	13				70	75	80	15	13	10	50	55	60	15	15	15	50	45	45																			1	1												1	1						1																											100	85	75	-50	-40	-33						0	9	0	9	4	105	11	46	0	46	21	210	21	2				75	150	300	5	3854	4805	152	561	570	711	604	186	351	978				5781	7208	150	256	855	1067	600	279	527	660				10791	13454	150	461	1596	1991	800	372	702	880																																														Act 5 H2H C	Act 5 Champ C	Act 5 Unique C		Act 5 (N) H2H C	Act 5 (N) Champ C	Act 5 (N) Unique C		Act 5 (H) H2H B	Act 5 (H) Champ B	Act 5 (H) Unique B								0
